Time Stamp,Acceleration
22108936,-0.8697
22110800,-0.8736
22112676,-0.8619
22114548,-0.8619
22116424,-0.8385
22118296,-0.8034
22120160,-0.78
22122020,-0.78
22123876,-0.7722
22125748,-0.7722
22127612,-0.7683
22129492,-0.7683
22131368,-0.78
22133232,-0.7683
22135100,-0.7683
22136980,-0.7683
22138844,-0.7917
22140720,-0.7995
22142600,-0.7995
22144476,-0.8112
22146352,-0.8073
22148216,-0.8151
22150092,-0.8151
22151972,-0.8268
22153852,-0.8346
22155720,-0.8658
22157592,-0.8658
22159464,-0.8775
22161340,-0.9165
22163212,-0.9399
22165084,-0.9399
22166956,-0.9321
22168836,-0.936
22170700,-0.9204
22172572,-0.9204
22174432,-0.9048
22176292,-0.8892
22178168,-0.8892
22180040,-0.8931
22181916,-0.8814
22183788,-0.8931
22185652,-0.8931
22187536,-0.9048
22189400,-0.9204
22191272,-0.9204
22193136,-0.9204
22194996,-0.9204
22196860,-0.9204
22198720,-0.9243
22200596,-0.9243
22202468,-0.9048
22204332,-0.9048
22206196,-0.8853
22208064,-0.8853
22209936,-0.9009
22211800,-0.9009
22213656,-0.9009
22215516,-0.9126
22217388,-0.9399
22219260,-0.9594
22221136,-0.9594
22223008,-0.9867
22224876,-0.9828
22226752,-1.0101
22228632,-1.0101
22230508,-0.9945
22232384,-0.9984
22234260,-0.9906
22236124,-0.9906
22237988,-0.9867
22239860,-0.9867
22241724,-1.0101
22243604,-1.0101
22245476,-0.9906
22247344,-1.0023
22249216,-1.0023
22251092,-0.9555
22252968,-0.9906
22254836,-0.9828
22256708,-0.9828
22258584,-0.9789
22260456,-0.9477
22262336,-1.0062
22264208,-1.0062
22266084,-0.9321
22267960,-0.9516
22269832,-0.9789
22271712,-0.9789
22273580,-0.9516
22275452,-0.9165
22277324,-1.0452
22279204,-1.0452
22281080,-0.9204
22282948,-0.9165
22284812,-1.0647
22286688,-1.0647
22288564,-0.9516
22290428,-0.9711
22292308,-0.9711
22294188,-1.0491
22296068,-1.0998
22297940,-0.9828
22299812,-0.9828
22301680,-0.9906
22303548,-1.0296
22305424,-1.0452
22307304,-1.0452
22309180,-1.0608
22311048,-0.9711
22312920,-1.0023
22314796,-1.0023
22316676,-1.0374
22318560,-1.0335
22320436,-1.0101
22322308,-1.0101
22324180,-0.9984
22326056,-1.0023
22327928,-1.0608
22329804,-1.0608
22331676,-0.9399
22333552,-0.858
22335420,-0.858
22337284,-0.9165
22339152,-0.8619
22341020,-0.8658
22342896,-0.8658
22344768,-0.8658
22346640,-0.858
22348512,-0.8424
22350380,-0.8424
22352256,-0.8424
22354128,-0.8424
22356000,-0.8853
22357872,-0.8853
22359748,-0.7761
22361620,-0.7956
22363488,-0.8229
22365364,-0.8229
22367236,-0.8424
22369108,-0.8073
22370980,-0.8307
22372844,-0.8307
22374712,-0.9633
22376596,-1.0452
22378468,-1.0452
22380344,-0.7956
22382216,-1.0764
22384092,-1.3962
22385972,-1.3962
22387860,-1.8642
22389740,-2.9523
22391628,-4.0833
22393504,-4.0833
22395384,-6.2556
22397272,-7.1253
22399164,-3.1512
22401052,-3.1512
22402936,0.1287
22404800,7.0707
22406660,6.5286
22408532,6.5286
22410404,2.7417
22412272,-4.8945
22414156,-13.1352
22416092,-13.1352
22418028,-15.8613
22419964,-15.9705
22421896,-13.9776
22423828,-13.9776
22425760,1.7316
22427636,5.8539
22429516,15.366
22431436,15.366
22433360,15.9432
22435280,15.9666
22437212,15.9666
22439140,15.9666
22441068,15.9666
22442996,15.9666
22444932,12.7686
22446856,12.7686
22448780,4.8516
22450660,-4.017
22452528,-12.7569
22454460,-12.7569
22456392,-15.7209
22458320,-15.9627
22460252,-15.9744
22462180,-15.9744
22464116,-15.9744
22466048,-15.9744
22467980,-13.5135
22469916,-8.2953
22471800,-8.2953
22473680,0.7761
22475552,7.6635
22477432,7.6635
22479304,14.7615
22481228,15.9198
22483160,15.9666
22485088,15.9666
22487020,15.9666
22488952,15.9666
22490876,12.6672
22492800,6.2712
22494684,6.2712
22496568,-0.3393
22498444,-6.2907
22500312,-11.6064
22502240,-11.6064
22504168,-14.8434
22506096,-15.9237
22508028,-15.9705
22509960,-15.9705
22511888,-15.015
22513812,-11.9613
22515744,-7.1877
22517628,-7.1877
22519512,-2.1801
22521388,3.8025
22523260,9.2664
22525132,9.2664
22527004,12.3747
22528932,13.8645
22530856,13.3107
22532780,13.3107
22534708,11.7039
22536632,8.697
22538496,5.0934
22540360,5.0934
22542220,0.8502
22544080,-3.3852
22545956,-6.8055
22547832,-6.8055
22549708,-9.5745
22551588,-11.1813
22553524,-11.1813
22555464,-11.7039
22557392,-10.881
22559316,-9.1884
22561196,-6.4311
22563084,-6.4311
22564968,-2.4024
22566848,2.3361
22568728,2.3361
22570612,5.7915
22572488,7.8819
22574360,8.4669
22576236,8.4669
22578108,8.1666
22579980,6.7314
22581860,4.6293
22583732,4.6293
22585604,2.0709
22587464,-0.4875
22589328,-2.9172
22591216,-2.9172
22593096,-5.031
22594972,-6.513
22596852,-7.3125
22598732,-7.3125
22600620,-7.2462
22602500,-6.4584
22604376,-5.0154
22606260,-5.0154
22608132,-3.1824
22610012,-1.2675
22611896,0.5382
22613764,0.5382
22615624,1.9929
22617496,3.0771
22619364,3.0771
22621240,3.6738
22623116,3.7245
22624992,3.3267
22626864,3.3267
22628740,2.5116
22630612,1.287
22632484,0.0156
22634336,0.0156
22636196,-1.4196
22638084,-2.6247
22639968,-3.588
22641844,-3.588
22643708,-4.2042
22645592,-4.3992
22647476,-4.212
22649356,-4.212
22651228,-3.6153
22653108,-2.8158
22654988,-1.6419
22656876,-1.6419
22658756,-0.6474
22660628,0.3237
22662496,0.3237
22664368,1.0647
22666236,1.4937
22668124,1.7238
22670008,1.7238
22671892,1.5288
22673772,1.1349
22675652,0.5382
22677520,0.5382
22679384,-0.1755
22681248,-0.9321
22683120,-1.5483
22685000,-1.5483
22686888,-2.262
22688760,-2.4882
22690644,-2.7807
22692516,-2.7807
22694384,-2.652
22696260,-2.4999
